등마루,족발,02-2678-4060,서울특별시 영등포구 선유로49길 32-1,37.5371228,126.8943507,
부산낙지골,낙지,02-2679-3283,서울특별시 영등포구 선유로 248-15,37.5344944,126.8978761,
가야한정식,한식,02-784-8841,서울특별시 영등포구 국회대로68길 23 2층,37.5290547,126.9193054,
곽수산,생선회,02-784-0207,서울특별시 영등포구 국회대로74길 19 지하1층 ,37.5298368,126.9219372,
오성해물탕,매운탕,02-783-8684,서울특별시 영등포구 국회대로76길 18 2층,37.5299611,126.922196,
신흥원,중식,02-832-5792,서울특별시 영등포구 시흥대로 667 1층,37.491368,126.90799,
무지개회관,한식,02-782-2458,서울특별시 영등포구 국회대로76길 18 지하1층,37.5299417,126.92225,
카페7그램 여의도2호점,카페,02-784-8477,서울특별시 영등포구 여의공원로 101 지하1층,37.5293328,126.9249464,
쉐프강의맛있는짜장 여의도점,중식,02-3775-3292,서울특별시 영등포구 여의공원로 101 지하1층,37.5292526,126.9248539,
카페오가닉,카페,02-785-4330,서울특별시 영등포구 은행로 37,37.529323,126.922535,
오마니식당,한식,02-782-4718,서울특별시 영등포구 은행로 29 지하1층,37.5290631,126.9218575,
푸른숲,술집,02-843-1585,서울특별시 영등포구 도림로 291,37.5036582,126.9030703,
BHC치킨 신길점,치킨,0504-1400-3746,서울특별시 영등포구 도림로 312,37.5055477,126.9025053,
자린고비,한식,02-2090-7273,서울특별시 영등포구 의사당대로 38 ,37.5255897,126.9182229,
다모아산채,한식,02-784-7350,서울특별시 영등포구 국회대로76길 18 오성빌딩,37.5299814,126.9222383,
까치네분식 당산역점,분식,02-2679-2678,서울특별시 영등포구 양평로 51,37.5342889,126.900718,
삼도일식,일식,02-783-4610,서울특별시 영등포구 국회대로 750 지하1층,37.5282508,126.9164059,
여의도식당,한식,02-785-1591,서울특별시 영등포구 국회대로 750,37.5282508,126.9164059,http://blog.naver.com/yds4409
바다반찬,해물,02-780-3512,서울특별시 영등포구 의사당대로 108 아일렉스 지하1층 109호,37.5209944,126.9239572,
남원추어탕,추어탕,02-2634-7246,서울특별시 영등포구 선유동1로 6-12,37.5224,126.8921875,
이삭토스트 양평하이팰리스점,분식,02-2677-7585,서울특별시 영등포구 선유서로 67 ,37.5216555,126.8841997,http://prq.co.kr/prq/page/1273
허브커피,카페,,서울특별시 영등포구 신길로 155,37.5060954,126.9103352,
이디야커피당산역점,카페,02-2633-4343,서울특별시 영등포구 당산로 222,37.5333069,126.9020933,http://www.ediya.com/
코코호도 당산점,호두과자,02-2675-5444,서울특별시 영등포구 당산로 214 1층 104-1호,37.5328892,126.9034329,http://www.cocohodo.co.kr/
연경궁 황궁쟁반짜장,중식,02-2635-2735,서울특별시 영등포구 국회대로30길 14,37.526948,126.895352,
김가네감자탕 신길점,감자탕,02-843-9836,서울특별시 영등포구 영등포로 392,37.5132491,126.9213644,
만복국수집 신길점,국수,02-835-9700,서울특별시 영등포구 영등포로 371,37.514215,126.9195147,
등촌샤브칼국수 문래점,칼국수,02-2677-0866,서울특별시 영등포구 선유로 27 ,37.5166,126.88815,
카페오가닉 문래로데오점,카페,02-3667-4330,"서울특별시 영등포구 당산로 34 로데오 왁쇼핑몰 1층,2층",37.5174457,126.8964623,http://blog.naver.com/kmb2210
코코호도 문래점,호두과자,02-3667-8222,서울특별시 영등포구 당산로 26 문래자이,37.5169462,126.8948552,http://www.cocohodo.co.kr/
우주칼국수,칼국수,02-2675-8834,서울특별시 영등포구 경인로 775 에이스하이테크시티,37.5147354,126.8989173,
추담골,해물,02-3439-2118,서울특별시 영등포구 경인로 775 에이스하이테크시티,37.5147059,126.8986615,http://www.chudamgol.com/
카페티하우스,카페,02-2068-6489,서울특별시 영등포구 선유로 146 이앤씨드림타워 122호,37.526824,126.8918156,
옛고을,한식,02-2628-0988,서울특별시 영등포구 선유로 146 이앤씨드림타워,37.5269417,126.891925,
황가네꼼장군 영등포점,해물,02-2671-6218,서울특별시 영등포구 영중로10길 5,37.5193071,126.9060252,
청진동해장국 대림점,감자탕,02-845-5470,서울특별시 영등포구 시흥대로 615,37.487414,126.904765,
안동한우정육점식당,육류,02-842-5292,서울특별시 영등포구 가마산로 427-4,37.504849,126.904095,
갯벌 영등포본점,낙지,02-833-6488,서울특별시 영등포구 영신로20길 6-1,37.5150659,126.9084546,
부뚜막청국장 영등포점,"찌개,전골",02-2672-7704,서울특별시 영등포구 당산로31길 17,37.5267667,126.8946375,
무교동우정낙지,낙지,02-761-7388,"서울특별시 영등포구 여의대방로 394, 2층",37.519475,126.932878,https://woojungnackji.modoo.at
양자강,중식,02-782-0082,서울특별시 영등포구 63로 36 지하1층,37.519533,126.938422,http://www.snname.com/yangja/
커피베러댄,카페,02-786-9179,서울특별시 영등포구 의사당대로 127 롯데캐슬엠파이어,37.5201577,126.9263805,
막내회센타,생선회,02-844-6150,서울특별시 영등포구 도신로53길 7,37.511875,126.9144249,
오프로커피,카페,02-2165-0020,서울특별시 영등포구 양산로 53 월드메르디앙비즈센터,37.5256284,126.8889199,
참치바다 신길점,생선회,02-833-3011,서울특별시 영등포구 도신로64길 3,37.512233,126.917663,
서울집,오리요리,02-2677-6858,서울특별시 영등포구 당산로28길 8-1,37.5245563,126.8972753,
감성커피 영등포문래점,카페,02-2633-0672,서울특별시 영등포구 선유로 71,37.5201065,126.8892439,
어도,일식,02-2676-6787,서울특별시 영등포구 선유로 52,37.5184309,126.889311,
더쉘터,맥주,,서울특별시 영등포구 양산로 127-1 1층 더쉘터,37.5240428,126.8972393,
곱 문래점,"곱창,막창,양",02-2633-5201,서울특별시 영등포구 당산로 34 로데오 왁쇼핑몰,37.5174103,126.8964334,http://pf.kakao.com/_nPJdj/60846364
미스터제이슨,술집,,서울특별시 영등포구 의사당대로1길 25 하남빌딩 2층 미스터제이슨,37.5200651,126.9298484,http://instagram.com/Mr.jason_room
콤비랑분식,분식,02-785-5450,서울특별시 영등포구 63로 32,37.5189363,126.9390518,
바다마을회,생선회,02-2631-8866,서울특별시 영등포구 영중로6길 23-2 1층 바다마을회,37.5178624,126.908644,
서울무교동낙지,낙지,02-761-6678,서울특별시 영등포구 여의나루로 117 2층,37.5262223,126.9310595,
창평본가 한우소머리국밥 본점,국밥,02-2633-3626,서울특별시 영등포구 경인로90길 3,37.5140024,126.9007869,http://cityfood.co.kr/h1/changpung
이사효 짬뽕,중식,02-2676-8625,서울특별시 영등포구 영중로 91-1 1층 이사효 짬뽕,37.5244759,126.9051021,
혜비수참치,생선회,02-761-9004,서울특별시 영등포구 국제금융로6길 33 여의도백화점 7층,37.5207442,126.9269051,https://www.instagram.com/p/BW9nWvMBClo/?taken-by=playground_foodbest
봉평메밀집,국수,02-843-4720,서울특별시 영등포구 도림로61길 5,37.4975513,126.9030374,
한우집 위,소고기구이,02-780-2528,"서울특별시 영등포구 국제금융로 86, 2층",37.520259,126.931906,http://blog.naver.com/kdg7202/
고돼지 영등포점,육류,02-2634-5800,서울특별시 영등포구 양산로 88,37.5245329,126.8926865,
중화객잔,중식,02-2636-5331,서울특별시 영등포구 영등포로35길 6 1층 중화객잔,37.5206089,126.9040916,
데블스도어 IFC몰점,맥주,02-6137-5450,서울특별시 영등포구 국제금융로 10 IFC몰 L3,37.524894,126.9257719,http://www.devilsdoor.co.kr
HALLO,카페,02-2677-6711,서울특별시 영등포구 선유서로25길 16,37.5246561,126.8842405,
연안식당 문래점,해물,02-2635-6092,서울특별시 영등포구 당산로 34,37.5174646,126.8964926,
구운몽,분식,,서울특별시 영등포구 경인로 846 롯데백화점 영등포점 지하 1층,37.5162707,126.9074588,
곳온니플레이스 올드스트릿,카페,02-2636-0724,서울특별시 영등포구 국회대로36길 2,37.527197,126.8981316,
짬뽕나라,중식,02-836-4626,서울특별시 영등포구 가마산로65길 9,37.506698,126.906615,
배스킨라빈스 타임스퀘어점,아이스크림,02-2638-2033,서울특별시 영등포구 영중로 15 타임스퀘어 B1 B109,37.5173146,126.9029486,http://www.baskinrobbins.co.kr
스낵랩,햄버거,02-842-5592,서울특별시 영등포구 가마산로69가길 17,37.5063552,126.9099941,
청도양꼬치영등포점,양꼬치,02-703-7200,서울특별시 영등포구 영중로6길 23-4,37.517975,126.9086139,https://dangseon3.modoo.at
커피에반하다 영등포로터리점,카페,02-3667-1076,서울특별시 영등포구 영등포로 259-1,37.5190005,126.9103374,http://www.coffeelovecoffee.com/
하롱베이의하루여의도본점,베트남음식,02-2090-7128,서울특별시 영등포구 의사당대로 38,37.525984,126.91817,
홍대돈부리 여의도HP빌딩점,일식,02-785-1218,서울특별시 영등포구 의사당대로 83 오투타워 지하 1층,37.5233663,126.9234407,http://www.instagram.com/hongdae_donburi_yeouido
웨이브스,양식,070-7681-0101,서울특별시 영등포구 도림로 434-11,37.5148651,126.8950585,
투썸플레이스 대방역점,카페,02-844-3477,서울특별시 영등포구 영등포로 422,37.5124815,126.9248524,
브레드피트,베이커리,02-782-0102,서울특별시 영등포구 국제금융로 86 롯데캐슬 아이비,37.5202092,126.9317021,http://breadfit.co.kr/
홍보석,중식,02-783-6622,서울특별시 영등포구 의사당대로 108 아일렉스 상가 5층 504호,37.521013,126.9239878,
청춘쌀핫도그,핫도그,02-845-1259,서울특별시 영등포구 도림로 278-6,37.5028737,126.9045184,http://chungchunhotdog.com/
포몬스 영등포점,베트남음식,02-2679-6694,서울특별시 영등포구 경인로 872 진영빌딩,37.5171583,126.909625,http://www.phomons.co.kr/
그럼블커피 여의도1호점,카페,02-780-9822,서울특별시 영등포구 국제금융로 72 호정빌딩1층,37.5209889,126.9307819,
금산골숯불갈비,육류,02-832-0092,서울특별시 영등포구 도림로112길 35,37.509683,126.903825,
BHC치킨 당산점,치킨,02-2677-9290,서울특별시 영등포구 당산로49길 9-1,37.5357175,126.9018594,http://www.bhc.co.kr/
신룽푸 신풍점,중식,02-831-6888,서울특별시 영등포구 신풍로 77,37.5002614,126.9116225,
무정형,술집,,서울특별시 영등포구 도림로143길 2,37.5157034,126.8916203,http://instagram.com/shapeless_off
한솥도시락 여의도롯데캐슬엠파이어점,도시락,02-785-8555,서울특별시 영등포구 의사당대로 127 여의도롯데캐슬엠파이어 102호,37.5201766,126.9264119,http://www.hsd.co.kr
착한전복 영등포점,전복요리,02-2671-9981,서울특별시 영등포구 당산로28길 4,37.5247235,126.8969112,
아침이성 저녁감성,카페,02-3667-6825,서울특별시 영등포구 양산로19길 23-1 1층 아침이성 저녁감성,37.52635,126.8950303,http://www.instagram.com/reason_and_emotion
투썸플레이스 국회의사당역점,카페,02-783-2388,서울특별시 영등포구 의사당대로 21 1층,37.5277358,126.9193507,
신가양평해장,해장국,02-2636-5421,서울특별시 영등포구 양평로 105,37.5368371,126.8955552,
샤브맘당산점,샤브샤브,02-2677-0160,서울특별시 영등포구 영중로 133,37.528382,126.90525,
이타마에,술집,02-2652-7037,서울특별시 영등포구 의사당대로 108 5층,37.521013,126.9239878,http://itamae.modoo.at/
하드앤빈스,카페,02-784-8887,서울특별시 영등포구 63로 45,37.520911,126.939465,
핫썬치킨 문래점,치킨,02-2678-9800,서울특별시 영등포구 당산로 51,37.519241,126.894798,http://www.hotsun.co.kr/
할리스커피 KBS본관점,카페,02-2090-7007,서울특별시 영등포구 의사당대로 38 ,37.5257375,126.9180758,http://www.hollys.co.kr/
할리스커피 에벤에셀빌딩점,카페,02-2069-0773,서울특별시 영등포구 영중로 8-1,37.5172429,126.9064979,http://www.hollys.co.kr/
파리바게뜨 영등포사러가점,베이커리,02-831-0518,서울특별시 영등포구 신길로 167,37.5070463,126.9107463,
뚜레쥬르 선유도역점,베이커리,02-2631-4026,서울특별시 영등포구 양평로22길 4 양문빌딩,37.5381168,126.8943322,http://www.tlj.co.kr/
롯데리아 영등포롯데점,햄버거,02-2631-3433,서울특별시 영등포구 경인로 846 롯데백화점 영등포점 지하1층,37.5159084,126.9071486,http://www.lotteria.com/
피자탑 영등포점,피자,02-2069-0928,서울특별시 영등포구 영등포로 172-1,37.5204755,126.9005495,
여의도삼계탕,백숙,02-761-3737,서울특별시 영등포구 의사당대로 127 롯데캐슬엠파이어 B-004호,37.5202349,126.9263432,
왕도야지 순댓국,한식,02-846-5919,서울특별시 영등포구 도영로 32,37.5088397,126.8968936,
고운님,한식,02-517-9292,서울특별시 영등포구 여의나루로 77-1,37.5243172,126.9271008,
보이누리,카페,02-786-6860,서울특별시 영등포구 국제금융로6길 30 백상빌딩 405호,37.521859,126.9266012,
피자나라치킨공주 서울당산점,피자,02-2677-9282,서울특별시 영등포구 당산로37길 8-17,37.5295164,126.8981632,http://www.pncg.co.kr/
온김애,한식,02-786-4533,서울특별시 영등포구 의사당대로 147 ABL타워 지하1층,37.518819,126.9278496,
영양센타 여의도점,백숙,02-782-4998,"서울특별시 영등포구 여의대방로65길 23, 1층",37.5202333,126.9287875,
디어마이커피,카페,,서울특별시 영등포구 선유로43가길 24 거성파스텔아파트 상가 2층,37.5313383,126.8922615,
허브족발 1호점,족발,02-2633-4338,서울특별시 영등포구 당산로48길 6,37.534246,126.9030115,
오목집 여의도점,족발,02-785-9774,서울특별시 영등포구 여의대방로65길 24,37.520444,126.9293053,http://sgfco.kr
한신포차 당산역점,포장마차,02-2632-8008,서울특별시 영등포구 양평로 53 지하1층,37.5343233,126.9005046,
선유우동,분식,02-2676-2648,서울특별시 영등포구 양평로22가길 4,37.538535,126.8939552,
배스킨라빈스 당산역,아이스크림,02-2634-2231,서울특별시 영등포구 양평로 67 당산역 한강포스빌,37.5349162,126.8994634,http://www.baskinrobbins.co.kr
풍국면 타임스퀘어점,국수,02-2068-9981,서울특별시 영등포구 영중로 15 B1층,37.5172333,126.903716,http://poongkukmyeon.co.kr
조선한우생고깃간 신길점,소고기구이,02-843-3838,서울특별시 영등포구 가마산로90길 1,37.504003,126.921341,http://www.chosunhanwoo.com/
여수해물낙지,낙지,02-785-6008,"서울특별시 영등포구 여의대방로65길 17, 지하1층 ",37.5199162,126.9290231,http://www.snname.com/yeosoo/
차차등심,소고기구이,02-780-3378,서울특별시 영등포구 의사당대로 108 2층 210호,37.5210051,126.9238388,https://winechacha.modoo.at/
스위디,카페,02-833-1313,서울특별시 영등포구 여의대방로 25 102호,37.4947283,126.9107275,http://www.instagram.com/sweed_cake/
날씬한원숭이마라탕,중식,02-833-8188,서울특별시 영등포구 도림로38길 12,37.4920067,126.8976045,
아모르카페,카페,,서울특별시 영등포구 디지털로 387,37.4916582,126.9021983,
새우숲,해물,02-2679-3535,서울특별시 영등포구 당산로35길 5-1,37.5288895,126.8969471,http://blog.naver.com/casiano82
TWINS CAFE,카페,070-4007-6064,서울특별시 영등포구 디지털로 453 1층,37.4960549,126.907105,http://blog.naver.com/zxc25987
쿠차라 타임스퀘어점,멕시코요리,02-2638-2622,서울특별시 영등포구 영중로 15 지하1층,37.5171723,126.9039181,http://www.instagram.com/cuchara_official
대반전 신풍역점,전,02-833-2778,서울특별시 영등포구 신길로 108 남서울아파트,37.500627,126.909569,https://www.mangoplate.com/restaurants/y5SeojnWLXlQ?utm_source=url&utm_medium=restaurant&utm_campaign=y5SeojnWLXlQ&utm_term=v3_android
신길동매운짬뽕,중식,,서울특별시 영등포구 영등포로62길 10-1,37.5153314,126.9165075,http://www.cityfood.co.kr/h6/shingilspicy
본설 여의도1호점,곰탕,02-782-8011,서울특별시 영등포구 의사당대로 108 아일렉스 B11호,37.5210236,126.9240116,
명성감자탕,한식,02-2632-1908,서울특별시 영등포구 버드나루로7길 7 2층,37.5222476,126.9092567,
양푼이동태탕,해물,02-2672-3325,서울특별시 영등포구 양평로 90,37.5364431,126.8973418,http://cafe.naver.com/sunfoods/
공수간KBS본관점,분식,02-782-3111,서울특별시 영등포구 여의공원로 13,37.5249816,126.9169394,
뚜레쥬르 여의서로점,베이커리,02-783-7825,서울특별시 영등포구 여의서로 43 2층 ,37.5308252,126.9247989,
남궁,칼국수,02-842-0308,서울특별시 영등포구 영등포로 380-4,37.5133533,126.9199303,
비둘기집,족발,02-842-8817,서울특별시 영등포구 여의대방로 77,37.4970435,126.9152795,
온더보더 타임스퀘어점,멕시코요리,02-2672-0682,서울특별시 영등포구 영중로 15 B1층,37.5175472,126.9035037,http://ontheborder.co.kr
이조보쌈,족발,02-2671-3257,서울특별시 영등포구 당산로 244,37.534965,126.903111,
낭만순대밥한잔먹자,순대국,02-780-7006,서울특별시 영등포구 국회대로72길 4,37.5303084,126.9199747,
이디야 양평동2가점,카페,02-362-9505,서울특별시 영등포구 선유서로25길 19,37.5245703,126.8836434,http://www.ediya.com/
잔치집,술집,02-2633-3331,서울특별시 영등포구 영등포로50길 5-1 1층,37.518299,126.909428,
아일360,술집,02-6969-6050,서울특별시 영등포구 양평로 136 14층,37.5387069,126.8929582,https://www.parkhotelgroup.com/kr/yeongdeungpo/isle360
선유일식,일식,02-847-5888,서울특별시 영등포구 영신로17길 3 경산빌딩,37.514142,126.90765,
천사곱창 영등포점,"곱창,막창,양",02-3667-4642,서울특별시 영등포구 영중로10길 36 1층,37.5184218,126.9092451,http://1004gobchang.co.kr
베이글치킨,치킨,02-2675-2121,서울특별시 영등포구 당산로47길 4,37.5347131,126.9017783,
어쨌든술집,술집,,서울특별시 영등포구 당산로47길 12 1층 어쨌든술집,37.5352245,126.9021569,https://www.instagram.com/anyway_pub88/
63아트 카페,카페,02-780-6382,서울특별시 영등포구 63로 50,37.5198158,126.9403139,
연참치,생선회,070-7576-0901,서울특별시 영등포구 당산로47길 9 청송빌딩 2층,37.5352874,126.901813,http://instagram.com/yeontuna
홍도해물탕,매운탕,02-263-2998,서울특별시 영등포구 국회대로56길 15-3,37.5238042,126.9097093,
오성식당,한식,02-3775-2300,서울특별시 영등포구 여의대방로69길 7,37.5197598,126.9312564,
화포식당 문래점,돼지고기,02-2678-7534,서울특별시 영등포구 문래북로 52 1층 화포식당 문래점,37.5207132,126.8908373,
갈비삼대 문래점,돼지고기,02-2679-9222,서울특별시 영등포구 영등포로 95-1 1층,37.5222107,126.8922442,
카페아토,카페,070-4065-1116,서울특별시 영등포구 양산로 127 1층,37.5240779,126.8971588,
윤중싸롱,카페,02-784-5554,서울특별시 영등포구 은행로 54 신한드림리버 101호,37.5298067,126.9245438,http://www.instagram.com/yoonjoongsalon
장터국밥,국밥,02-833-6557,서울특별시 영등포구 대림로27나길 10 ,37.4957815,126.8983204,
her coffee,카페,02-782-5828,서울특별시 영등포구 여의동로3길 10 자이오피스텔 102-2호 her coffee,37.5186601,126.9266696,http://instagram.com/hercoffee_official
이디야커피 영등포아크로타워점,카페,02-2678-0411,서울특별시 영등포구 국회대로54길 10,37.5240669,126.9063076,http://www.ediya.com/
배달삼겹직구삼 대림신길점,돼지고기,02-848-9233,서울특별시 영등포구 디지털로66길 8,37.4925482,126.9045635,http://homeporkdaelim.modoo.at
바삭반상,돈가스,02-1644-3169,서울특별시 영등포구 여의나루로 113,37.5260515,126.9307748,
맘스터치 영등포역점,치킨,02-2679-9786,서울특별시 영등포구 영중로 16-1,37.5179841,126.9062017,
제이레스토랑,초밥,02-780-1263,서울특별시 영등포구 국회대로62길 15 지하1층,37.5272053,126.9168701,
포베이 여의도KBS본관점,베트남음식,02-761-9981,서울특별시 영등포구 국회대로62길 25 지하 1층,37.5263085,126.9177369,
백고집찌개마을,"찌개,전골",02-2631-2630,서울특별시 영등포구 영중로4길 32,37.5178646,126.9097684,
84양은냄비 김치찌개의집 영등포점,한식,02-2637-1984,서울특별시 영등포구 국회대로54길 10,37.5238292,126.9074457,
커피샵,카페,070-8838-0415,서울특별시 영등포구 선유로9나길 8 두산위브상가 105호,37.5165206,126.8861692,
밥술술,술집,070-7818-2580,서울특별시 영등포구 선유로47길 34 상가101호,37.5370545,126.894148,http://www.instagram.com/babsulsul
버니빙스,빙수,02-831-8564,서울특별시 영등포구 신길로39길 8,37.5070011,126.910048,
커피벨,카페,02-2671-1138,서울특별시 영등포구 영등포로 109 1층 바-38호,37.5225744,126.8945668,
대초원꼬치,양꼬치,02-6403-8881,서울특별시 영등포구 디지털로37라길 14,37.4911824,126.897854,
양평숯불갈비,소고기구이,02-2632-7785,서울특별시 영등포구 양평로 89-1,37.5361326,126.8970153,
아메리칸트레일러 디스트릭트Y점,과일주스,,서울특별시 영등포구 국제금융로8길 31,37.519746,126.9280666,http://www.americantrailer.co/
육전면사무소 영등포점,술집,02-2679-9623,서울특별시 영등포구 영중로 22 ,37.5184225,126.9060199,
파파존스 신길점,피자,02-848-8088,서울특별시 영등포구 대방천로 233 2층,37.4986929,126.916913,http://www.papajohns.co.kr/
복돼지짬뽕,중식,02-842-1003,서울특별시 영등포구 대림로 198,37.4985148,126.8986405,
사나운치킨 영등포역점,치킨,02-848-1801,서울특별시 영등포구 영신로19길 22-1 1층,37.5138291,126.9054965,
마성떡볶이 코레일사옥점,분식,02-2212-7747,서울특별시 영등포구 국회대로 612 코레일유통 사옥 1층,37.5257952,126.9020539,
본가성심집,국밥,02-782-0967,서울특별시 영등포구 63로 45,37.520581,126.9384242,
량자샤브샤브구이,중식,,서울특별시 영등포구 디지털로54길 3,37.4905064,126.9017221,
외계인방앗간 영등포아크로점,베이커리,02-6952-0033,서울특별시 영등포구 국회대로54길 10 상가 9동 3호,37.5230236,126.9074738,http://instagram.com/alienmillcafe
룰루랄라막창,"곱창,막창,양",070-8126-4185,서울특별시 영등포구 당산로 57 1층,37.5199977,126.8949567,
육해공정육식당,육류,02-2631-9595,서울특별시 영등포구 영중로 75,37.5230156,126.9048275,
불막열삼 영등포구청점,"곱창,막창,양",02-2677-2500,서울특별시 영등포구 양산로23길 17 1층,37.5253882,126.8975851,http://www.불막열삼.com
일공이팔 마라룽샤,중식,,서울특별시 영등포구 신길로60길 11-1 일공이팔 마라룽샤,37.5134746,126.9124559,
부자황소곱창,"곱창,막창,양",02-2636-8002,서울특별시 영등포구 영등포로36길 10-11,37.5193158,126.9029309,
소당마카롱,카페,,서울특별시 영등포구 영등포로84길 28 1층,37.510925,126.921898,http://instagram.com/sodang_caron
마들젠,베이커리,,서울특별시 영등포구 디지털로 420 신대림2차신동아파밀리에 상가동 104-2호,37.4928315,126.9046039,http://smartstore.naver.com/madeljen
화제의국밥,국밥,02-780-9296,서울특별시 영등포구 국회대로62길 14 지하1층,37.5267053,126.9164881,
김광석신촌칼국수 서여의도점,칼국수,070-8879-0999,서울특별시 영등포구 은행로 29 지하1층,37.529084,126.9219003,
춘뽕,중식,02-889-4545,서울특별시 영등포구 신풍로23길 16 1층,37.501398,126.9187273,
강명수아저씨네,한식,02-2634-8008,서울특별시 영등포구 영중로29길 2 2층,37.52515,126.9051453,
사계진미 숯불닭갈비 당산점,닭갈비,02-3667-0153,"서울특별시 영등포구 양평로 67 2층 202,203호",37.5349267,126.8993141,
항정사이,육류,02-2677-1474,서울특별시 영등포구 영중로4길 13-1,37.5174366,126.9078162,
금룡,중식,02-785-0609,서울특별시 영등포구 국회대로70길 19,37.5292324,126.9208554,
공간다반사,카페,070-7785-2224,서울특별시 영등포구 당산로52길 4,37.5351955,126.9036529,http://blog.naver.com/baesiso
진풍정 여의도점,한정식,02-786-9700,"서울특별시 영등포구 국제금융로8길 27-8, 지하1층 ",37.5195154,126.9285814,https://blog.naver.com/jpslow/221303787631
해뜨는마루,백반,02-6403-0073,서울특별시 영등포구 영신로38길 15 1층,37.5209545,126.9030219,
티파니의아침,도시락,02-784-7400,서울특별시 영등포구 여의대방로69길 28 유성빌딩 2F,37.5214727,126.9301657,https://blog.naver.com/tiffany3000
비에이블스터디카페 선유도역센터,카페,,"서울특별시 영등포구 양평로24길 12 3층, 4층",37.5393068,126.8933966,https://beableseonyudo.modoo.at
꼬치도가,치킨,02-503-5610,서울특별시 영등포구 선유로 192-1 1층,37.5304623,126.8937428,
MLMG COFFEE 문래점,카페,02-3439-2418,서울특별시 영등포구 경인로 775 에이스하이테크시티 3동 1층 106호,37.5143815,126.8991421,
시따따 대림점,중식,02-849-1688,서울특별시 영등포구 대림로27길 9,37.4948237,126.8988653,
브로콜리,커리,02-6013-8484,서울특별시 영등포구 도림로 436-11,37.5149253,126.8948576,
이자카야림,술집,,서울특별시 영등포구 양평로 94,37.5365654,126.8969224,
신풍양꼬치,양꼬치,02-831-3868,서울특별시 영등포구 도림로113길 24,37.5088468,126.8972959,
돈도리촌,족발,02-703-8888,서울특별시 영등포구 영등포로76길 1,37.5136077,126.9198494,
대영식당,한식,02-2633-0034,서울특별시 영등포구 영중로 93,37.5245641,126.9051126,
24시짜장 2호점,중식,,서울특별시 영등포구 여의대방로 149,37.5005074,126.9202324,
황금마차,술집,02-780-2428,서울특별시 영등포구 여의대방로69길 28 1층,37.5213983,126.9302381,
스마일명품찹쌀꽈배기 영등포점,찹쌀꽈배기,,서울특별시 영등포구 양산로 206,37.5224642,126.9060208,
신시대마라탕 쌀국수,중식,02-2678-7521,서울특별시 영등포구 양평로 75 1층,37.5355195,126.8984953,
시간의정원,맥주,02-2677-3500,서울특별시 영등포구 선유로49길 25 1층,37.5367422,126.8947474,
카페마리포사,카페,02-780-7371,서울특별시 영등포구 은행로 54 1층 106호,37.5298067,126.9245438,
빈대떡전의명가,전,,서울특별시 영등포구 영등포로 183,37.5206448,126.9017408,
비터스윗,카페,02-843-3956,서울특별시 영등포구 영등포로 397-1,37.5135189,126.9224487,
손김밥,김밥,,서울특별시 영등포구 국회대로54길 10 1층 2-3호,37.5238292,126.9074457,
고봉삼계탕,백숙,02-782-7772,"서울특별시 영등포구 여의대방로65길 13,1층",37.5193673,126.9295934,
가비인죽,한식,,서울특별시 영등포구 신풍로 113 시원빌딩 7층 가비인죽,37.5001496,126.9188638,
에프비커피 선유,카페,070-7608-0802,서울특별시 영등포구 선유로45길 5,37.5341792,126.8954382,https://flatbean.modoo.at/
돌배기집 영등포역점,소고기구이,02-2676-7596,서울특별시 영등포구 영중로4길 6-1 1층,37.5171139,126.9071899,
보따리부대찌개,"찌개,전골",02-2068-1127,서울특별시 영등포구 당산로 222 당산디오빌 지하 113호,37.5332519,126.9022902,
앤레커피 여의도점,카페,02-722-2625,서울특별시 영등포구 여의나루로 50 한국교직원공제회관 지하2층,37.5218052,126.9256512,
앤티앤스 타임스퀘어점,베이커리,02-2635-3354,서울특별시 영등포구 영중로 15,37.5172333,126.903716,http://auntieannes.co.kr/#01
품앗이,맥주,02-2676-3735,서울특별시 영등포구 영중로4길 20,37.517454,126.90855,
오늘의빵,베이커리,02-2632-6473,서울특별시 영등포구 양평로22길 11,37.538844,126.8944623,
오늘겸상,술집,02-6083-0080,서울특별시 영등포구 선유로49길 15,37.5362233,126.8958595,
어섬,해물,02-3667-7957,서울특별시 영등포구 국회대로54길 10 상가 10동 3호,37.5238292,126.9074457,
왕돈까스&왕냉면,한식,02-848-5101,서울특별시 영등포구 신길로 158,37.5061119,126.911259,
COMA,카페,02-835-2588,서울특별시 영등포구 신풍로 72-2,37.4999065,126.9140624,
횡성생고기,돼지고기,02-2632-8248,서울특별시 영등포구 양산로 53,37.5256284,126.8889199,
쟁반집,돼지고기,02-2677-2633,서울특별시 영등포구 당산로48길 6 2층,37.534246,126.9030115,
CAFE랑,카페,,서울특별시 영등포구 여의대방로 179 1층,37.5030046,126.9212631,
계륵장군,육류,,서울특별시 영등포구 당산로 34,37.5174632,126.8964938,
감성커피 당산역점,카페,070-4414-1969,서울특별시 영등포구 양평로 73 1층 생활커피,37.5352935,126.8986482,
신룽푸마라탕,마라탕,02-786-6978,"서울특별시 영등포구 63로 40, 지하1층",37.5196255,126.9391667,
로뎅바,오뎅,,서울특별시 영등포구 당산로45길 1,37.5332573,126.9005069,http://www.instagram.com/rodeng_bar
또똣온반,한식,02-2633-9890,서울특별시 영등포구 영등포로18길 6-1 1층,37.5215197,126.8912699,
